Simulation,First_Trigger_Month_Idx,Cost_Payoff_PV,Benefit_Payoff_PV
3514,39,14142821.282972258,13435680.218823645
3515,26,23694580.680163313,22509851.646155145
3516,38,14884362.8955355,14140144.750758726
3517,39,14106020.800508482,13400719.760483058
3518,28,22295125.153071314,21180368.895417746
3519,33,18468563.540187385,17545135.363178015
3520,37,15801356.1313162,15011288.32475039
3521,42,12070952.777427254,11467405.138555892
3522,31,20120157.742254827,19114149.855142083
3523,29,21253192.73093321,20190533.09438655
3524,30,20496876.703236397,19472032.868074577
3525,40,13436976.113673134,12765127.307989476
3526,38,14870974.440470604,14127425.718447072
3527,29,21578621.380684853,20499690.31165061
3528,35,16877771.609771315,16033883.029282749
3529,29,21242239.403738905,20180127.43355196
3530,39,14034051.290624116,13332348.726092909
3531,33,18448649.875584908,17526217.381805662
3532,40,13425351.712406104,12754084.126785798
3533,38,14880323.586134791,14136307.40682805
3534,34,17770051.514132395,16881548.938425776
3535,28,22289025.347690307,21174574.080305792
3536,33,18527172.461438287,17600813.83836637
3537,35,17038780.41544615,16186841.394673841
3538,38,14848321.91826443,14105905.822351208
3539,37,15603871.43862725,14823677.866695888
3540,35,17083694.023310397,16229509.322144877
3541,30,20684273.519187216,19650059.843227856
3542,32,19318591.7189007,18352662.132955663
3543,38,14747336.713953214,14009969.878255554
3544,40,13220464.764006605,12559441.525806274
3545,39,14231834.093109647,13520242.388454165
3546,36,16279308.518497972,15465343.09257307
3547,36,16153190.777792815,15345531.238903176
3548,31,20112637.178374838,19107005.319456097
3549,44,10613308.354459425,10082642.936736455
3550,28,22124253.071630444,21018040.418048922
3551,32,19428213.89066222,18456803.196129106
3552,39,14119048.167107895,13413095.758752499
3553,31,19883695.830022182,18889511.038521074
3554,33,18504302.824135642,17579087.682928856
3555,41,12658995.189686514,12026045.430202188
3556,34,17634821.63406903,16753080.552365577
3557,32,19094310.60540524,18139595.075134978
3558,42,12021366.06946017,11420297.76598716
3559,35,17204454.063813955,16344231.360623257
3560,39,14250906.685438374,13538361.351166455
3561,35,17153213.55051098,16295552.87298543
3562,29,21431344.710726358,20359777.47519004
3563,37,15656223.260594422,14873412.0975647
3564,38,14729063.922692291,13992610.726557678
3565,27,23027289.436920732,21875924.965074692
3566,31,20150356.219500344,19142838.408525325
3567,38,14995549.996314507,14245772.49649878
3568,32,19269714.333632257,18306228.616950642
3569,36,16198375.383493148,15388456.61431849
3570,39,14144998.063744016,13437748.160556816
3571,35,17027775.22001209,16176386.459011488
3572,37,15508606.506845841,14733176.181503547
3573,36,16346381.744611591,15529062.657381011
3574,34,17777135.304666735,16888278.539433397
3575,40,13277046.010540944,12613193.710013894
3576,39,14056263.906620977,13353450.71128993
3577,27,23198722.93228843,22038786.78567401
3578,29,21573663.890475433,20494980.69595166
3579,36,16441155.514219187,15619097.738508228
3580,33,18585292.557698127,17656027.92981322
3581,37,15424340.570187233,14653123.54167787
3582,33,18371138.74414882,17452581.80694138
3583,33,18368314.781805407,17449899.04271514
3584,33,18693501.37257814,17758826.303949233
3585,38,14722560.423592264,13986432.402412651
3586,40,13318050.003962096,12652147.50376399
3587,28,22342187.53675443,21225078.159916706
3588,34,17914489.84002493,17018765.348023683
3589,39,14190562.894338349,13481034.74962143
3590,30,20474987.816117447,19451238.425311573
3591,33,18432325.4849917,17510709.210742112
3592,39,14101135.239577426,13396078.477598554
3593,38,14788557.826493958,14049129.935169261
3594,35,17122078.640828323,16265974.708786907
3595,41,12665697.273490297,12032412.409815783
3596,46,9222998.63262605,8761848.700994747
3597,39,14135602.527848069,13428822.401455665
3598,43,11194429.413296357,10634707.942631539
3599,37,15628705.415382309,14847270.144613195
3600,40,13531029.523978846,12854478.047779905
3601,35,16931856.90646515,16085264.061141895
3602,40,13211933.537282376,12551336.860418256
3603,28,21858782.884007607,20765843.739807222
3604,31,19993164.729363132,18993506.492894974
3605,33,18553217.619735435,17625556.738748662
3606,34,17892792.6138887,16998152.983194266
3607,36,16342759.18512003,15525621.225864027
3608,38,14901243.618179511,14156181.437270535
3609,35,17041136.283093724,16189079.46893904
3610,31,19797300.57000434,18807435.541504122
3611,31,19764618.50453956,18776387.579312578
3612,45,9867838.276350906,9374446.36253336
3613,39,14022495.371184006,13321370.602624804
3614,39,14106535.022822365,13401208.271681247
3615,40,13296367.573279351,12631549.194615383
3616,40,13435625.310777148,12763844.04523829
3617,38,14826577.814784914,14085248.924045667
3618,28,22275784.159291428,21161994.95132686
3619,28,22401252.78029782,21281190.141282927
3620,34,17855052.854456373,16962300.211733554
3621,38,14828832.289935956,14087390.675439158
3622,40,13339032.449291969,12672080.82682737
3623,26,23523845.193177287,22347652.93351842
3624,35,17115943.482610043,16260146.30847954
3625,39,13939305.657671945,13242340.374788348
3626,30,20685484.351767804,19651210.134179413
3627,38,14819767.385966884,14078779.016668538
3628,28,22386483.942063622,21267159.74496044
3629,27,23175991.47019211,22017191.8966825
3630,38,14780851.292787977,14041808.728148578
3631,44,10636749.132718163,10104911.676082255
3632,43,11251192.466566872,10688632.843238527
3633,42,11929506.357305713,11333031.039440427
3634,35,17213746.730332993,16353059.393816343
3635,38,14645934.760956302,13913638.022908486
3636,35,16862059.00817596,16018956.057767166
3637,37,15667743.43158263,14884356.260003496
3638,36,16381305.116707345,15562239.860871976
3639,36,16404072.696849607,15583869.062007124
3640,32,19288842.548842408,18324400.421400286
3641,34,17715885.92401589,16830091.627815098
3642,32,19270556.747169066,18307028.90981061
3643,45,9822100.206733672,9330995.196396988
3644,35,16908502.479988903,16063077.355989456
3645,35,17063855.88043911,16210663.086417153
3646,38,14968564.378097797,14220136.159192905
3647,37,15535675.37841618,14758891.60949537
3648,31,19945170.790639855,18947912.25110786
3649,31,20041160.71125564,19039102.675692856
3650,40,13476911.787768947,12803066.1983805
3651,35,17068843.742562782,16215401.555434642
3652,39,14134907.290421676,13428161.925900593
3653,36,16193757.427020624,15384069.55566959
3654,39,14058216.457899762,13355305.635004774
3655,32,19377159.427334752,18408301.45596801
3656,32,19111542.575520646,18155965.446744613
3657,36,16235992.259974236,15424192.646975523
3658,25,24642281.969632562,23410167.871150933
3659,41,12787277.180062825,12147913.321059683
3660,36,16211130.919341126,15400574.373374071
3661,38,14828007.040837223,14086606.68879536
3662,34,17707804.90090426,16822414.655859046
3663,36,16427156.410116423,15605798.5896106
3664,37,15547290.359656127,14769925.841673322
3665,37,15548731.397341372,14771294.827474302
3666,40,13542145.72479997,12865038.43855997
3667,39,14152427.94136817,13444806.54429976
3668,41,12640377.599343376,12008358.719376206
3669,44,10647506.24663709,10115130.934305234
3670,40,13465568.69974397,12792290.26475677
3671,39,14130075.450537326,13423571.678010458
3672,41,12540227.286952475,11913215.922604851
3673,32,19244242.575747427,18282030.446960054
3674,39,14109582.721647264,13404103.5855649
3675,38,14720924.440242717,13984878.21823058
3676,38,14885789.740628142,14141500.253596734
3677,25,24595648.091922615,23365865.687326483
3678,35,17096849.120282654,16242006.66426852
3679,34,17625918.287398033,16744622.37302813
3680,41,12752923.752828378,12115277.565186959
3681,38,14843371.989073662,14101203.389619978
3682,34,17988991.248238392,17089541.685826473
3683,25,24783119.842980474,23543963.850831453
3684,29,21394433.509904753,20324711.834409516
3685,37,15648274.79137251,14865861.051803885
3686,37,15481901.385989219,14707806.316689758
3687,38,14790028.541286241,14050527.114221929
3688,40,13397858.167208578,12727965.25884815
3689,43,11260773.032603972,10697734.380973773
3690,39,14216660.067256276,13505827.063893462
3691,33,18505063.241389938,17579810.07932044
3692,42,12043208.913168661,11441048.467510227
3693,33,18728895.422982242,17792450.651833132
3694,40,13337528.60289563,12670652.17275085
3695,33,18431574.843516096,17509996.10134029
3696,43,11343534.999106197,10776358.249150885
3697,38,14924305.97396243,14178090.675264308
3698,38,14817640.013939684,14076758.0132427
3699,29,21667067.064856943,20583713.711614095
3700,32,19460301.30530602,18487286.24004072
3701,42,11953743.232419372,11356056.070798403
3702,31,19882495.94342102,18888371.14624997
3703,38,14799251.135048153,14059288.578295745
3704,35,16956820.051497422,16108979.04892255
3705,31,19984519.17123707,18985293.212675218
3706,33,18487964.7131022,17563566.477447085
3707,36,16299310.048704926,15484344.546269678
3708,28,22282785.55709517,21168646.27924041
3709,29,21461223.17920377,20388162.020243585
3710,38,14851940.988298852,14109343.938883908
3711,24,25305572.798106737,24040294.158201396
3712,37,15637541.248522513,14855664.186096385
3713,39,14166791.297328727,13458451.73246229
3714,43,11237621.470905319,10675740.397360053
3715,32,19422845.70788526,18451703.422490995
3716,35,17050177.91015278,16197669.014645142
3717,38,14826830.973155675,14085489.424497891
3718,37,15601558.415309228,14821480.494543767
3719,37,15476154.386540087,14702346.667213084
3720,37,15439041.141183132,14667089.084123977
3721,35,17027599.20178096,16176219.241691912
3722,42,11940850.685338624,11343808.151071694
3723,38,14831635.753707327,14090053.96602196
3724,46,9252566.191166246,8789937.881607933
3725,36,16313706.67135926,15498021.337791296
3726,36,16325114.624922292,15508858.893676177
3727,38,14815313.237615125,14074547.575734368
3728,37,15643500.857627371,14861325.814746
3729,42,12006740.224197194,11406403.212987334
3730,39,14069080.14239233,13365626.135272713
3731,39,14122200.486513823,13416090.46218813
3732,40,13408392.211990293,12737972.601390779
3733,36,16243080.802010264,15430926.761909751
3734,34,17877782.066530358,16983892.96320384
3735,36,16315949.834494513,15500152.342769787
3736,37,15424272.697012577,14653059.062161947
3737,35,17073684.5662384,16220000.337926479
3738,38,14866749.49013279,14123412.015626151
3739,34,17858017.628258113,16965116.746845208
3740,40,13455679.095796866,12782895.141007021
3741,30,20707565.995955784,19672187.696157996
3742,33,18331522.442208078,17414946.32009767
3743,31,19859660.276738245,18866677.26290133
3744,34,17833637.193296757,16941955.333631914
3745,35,16851760.360987194,16009172.342937835
3746,39,14168234.69226471,13459822.957651475
3747,37,15365693.056969991,14597408.40412149
3748,32,19147631.730698477,18190250.144163553
3749,30,20930445.529553268,19883923.253075607
3750,31,20143178.514680248,19136019.588946234
3751,37,15526437.330259804,14750115.463746814
3752,31,20115801.089896444,19110011.03540162
3753,35,16806702.271021474,15966367.157470403
3754,38,14983764.110524707,14234575.904998472
3755,39,14166449.810230218,13458127.319718705
3756,40,13492229.409226622,12817617.93876529
3757,35,17137140.584023383,16280283.554822212
3758,37,15459962.292554555,14686964.177926827
3759,35,17050783.118697416,16198243.962762546
3760,33,18245991.937977932,17333692.341079038
3761,35,17010022.317561273,16159521.201683206
3762,40,13391315.613317031,12721749.83265118
3763,40,13381860.488908911,12712767.464463465
3764,30,20822511.387581088,19781385.818202034
3765,41,12517643.511719763,11891761.336133774
3766,41,12764863.567322314,12126620.388956198
3767,40,13226725.14964889,12565388.892166445
3768,41,12634891.614722652,12003147.03398652
3769,34,17799493.114527855,16909518.458801463
3770,38,14826738.821786882,14085401.88069754
3771,40,13512614.864305694,12836984.12109041
3772,32,19093783.110863242,18139093.95532008
3773,35,16817692.899475187,15976808.254501427
3774,39,14031011.48271803,13329460.908582129
3775,35,16931584.205643274,16085004.99536111
3776,40,13355954.899717877,12688157.154731983
3777,41,12795205.82233279,12155445.531216148
3778,36,16157366.991742525,15349498.642155398
3779,32,19073140.905983992,18119483.860684793
3780,41,12542054.24165951,11914951.529576534
3781,34,17620571.416039445,16739542.845237471
3782,36,16349154.80492977,15531697.064683279
3783,36,16398878.279410563,15578934.365440033
3784,41,12603579.667651424,11973400.684268855
3785,36,16365018.858078236,15546767.915174322
3786,34,17610470.16366545,16729946.655482179
3787,39,14161981.711619511,13453882.626038536
3788,39,14118364.363615917,13412446.14543512
3789,37,15641472.293688783,14859398.679004345
3790,34,17663583.09610431,16780403.941299092
3791,32,19174959.12838362,18216211.17196444
3792,46,9219802.950021904,8758812.802520808
3793,31,19875182.14008259,18881423.03307846
3794,35,16829592.138525322,15988112.531599054
3795,39,14063815.442752112,13360624.670614505
3796,36,16309905.504301837,15494410.229086746
3797,33,18489576.193799384,17565097.384109415
3798,32,19227665.718072955,18266282.432169307
3799,32,19393011.739703413,18423361.15271824
3800,40,13481429.912100628,12807358.416495597
3801,30,20941760.590577714,19894672.561048828
3802,38,14757391.406703835,14019521.836368643
3803,35,17073130.519611754,16219473.993631167
3804,35,17051278.905625287,16198714.960344024
3805,43,11357525.896276714,10789649.601462878
3806,42,12005803.66661304,11405513.483282387
3807,43,11133540.911470031,10576863.865896529
3808,41,12688075.901491858,12053672.106417265
3809,39,14138640.663036112,13431708.629884304
3810,35,17168129.268829364,16309722.805387897
3811,33,18514034.940123584,17588333.193117406
3812,34,17648051.730005644,16765649.14350536
3813,33,18711432.11298087,17775860.507331822
3814,27,22978561.625631645,21829633.54435006
3815,42,12063587.586345606,11460408.207028324
3816,39,14153897.477764491,13446202.603876267
3817,39,14141635.365890982,13434553.597596431
3818,41,12688383.59802266,12053964.418121528
3819,34,17625727.748030964,16744441.360629417
3820,34,17751971.01299836,16864372.462348443
3821,34,17713208.186600562,16827547.777270533
3822,31,20085775.660172872,19081486.877164226
3823,36,16275551.959923651,15461774.36192747
3824,44,10436212.331863571,9914401.71527039
3825,38,14902028.179082096,14156926.770127991
3826,36,16226580.493064154,15415251.468410945
3827,30,20708465.33577356,19673042.06898488
3828,28,22576702.360331047,21447867.242314495
3829,34,17653546.805446915,16770869.465174567
3830,38,14837444.301439492,14095572.086367516
3831,41,12622761.424126144,11991623.352919836
3832,37,15665917.626599373,14882621.745269403
3833,32,19425117.89262939,18453861.997997917
3834,33,18665019.3326944,17731768.36605968
3835,39,14055831.399164556,13353039.829206327
3836,44,10584753.537196714,10055515.86033688
3837,32,19473604.684093606,18499924.449888922
3838,35,16935938.417140376,16089141.496283354
3839,39,14136282.964424653,13429468.816203421
3840,40,13457554.830207763,12784677.088697374
